case_id,ok,engine_type,alpha,mdot0,mdot_core,mdot_cool,mdot_fuel,pi_d,pi_bd,pi_c,pi_f,pi_t,Tt4,f,fcool,eta_t_eff,Twg_est,Vc_cool,Re_x_cool,area_ratio_cool,F_installed,eta0,fc,fail_reason
case_002789,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002797,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002805,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002813,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002821,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002829,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002837,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002845,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002853,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002861,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002869,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002877,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002885,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002893,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002901,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002909,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002917,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002925,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002933,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002941,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002949,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002957,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002965,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002973,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002981,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002989,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002997,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003005,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003013,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003021,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003029,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003037,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003045,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003053,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003061,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003069,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003077,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003085,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003093,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003101,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003109,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003117,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003125,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003133,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003141,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003149,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003157,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003165,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003173,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003181,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003189,0,,,,,,,,,,,,,,,,,,,,,,,'F'
